,shopping_frequency,tran_amount_max,tran_amount_mean,date_range_days
4115,16,104,68.75,1029
4780,18,100,72.11111111111111,1367
4131,17,105,65.17647058823529,1157
2950,21,95,68.47619047619048,1337
5625,16,77,46.8125,1212
524,19,100,70.89473684210526,1304
2455,15,105,69.6,1244
5016,17,79,39.8235294117647,1182
1841,17,103,64.29411764705883,1298
5986,17,74,45.11764705882353,1223
537,16,105,74.8125,1347
2806,27,102,75.77777777777777,1371
5801,8,75,46.125,1005
5596,16,79,39.125,1167
4341,19,104,68.63157894736842,1282
3175,26,100,73.0,1303
784,12,104,72.83333333333333,1178
4057,18,105,68.94444444444444,1181
1409,21,100,66.71428571428571,1334
2537,21,104,69.04761904761905,1376
154,15,100,71.73333333333333,1232
3009,17,98,74.94117647058823,1088
1686,21,104,73.0952380952381,1317
2901,19,105,77.57894736842105,1240
6820,14,79,41.642857142857146,1289
4721,19,105,73.89473684210526,1228
3863,11,97,70.63636363636364,1156
2733,17,103,73.29411764705883,1310
1895,16,104,70.4375,956
5442,16,69,43.0,946
569,21,104,69.85714285714286,1282
5854,8,79,56.25,1180
1816,17,100,73.11764705882354,1226
2065,18,102,69.22222222222223,1332
127,11,103,70.0909090909091,957
3394,21,102,67.66666666666667,1363
3327,12,87,57.0,1096
6863,13,77,37.92307692307692,1166
6102,8,64,39.5,1322
2975,17,104,65.05882352941177,1327
980,19,101,73.0,1204
2300,18,101,74.94444444444444,1221
190,19,102,67.26315789473684,1366
1139,25,102,69.8,1380
5088,14,79,46.5,1212
699,18,104,79.16666666666667,1261
6573,11,79,47.81818181818182,1217
606,18,105,71.33333333333333,1046
4276,14,99,82.57142857142857,1271
301,19,99,73.47368421052632,1304
3420,15,103,80.6,1282
6629,17,76,53.529411764705884,1322
1060,20,102,74.5,1297
6686,13,69,45.38461538461539,1317
6748,12,77,35.75,1191
2565,12,97,65.33333333333333,1349
6875,13,77,41.15384615384615,1228
1069,15,100,77.26666666666667,1213
2524,14,88,66.57142857142857,1216
2205,8,89,70.625,1026
1243,20,105,72.9,1195
16,26,105,73.88461538461539,1317
3120,32,105,71.9375,1325
6866,14,78,37.642857142857146,1174
4642,24,105,69.29166666666667,1346
4754,20,104,69.8,1355
815,19,99,64.21052631578948,1286
3067,23,102,74.95652173913044,1300
6578,17,78,48.470588235294116,1368
5600,12,78,37.75,1270
959,16,103,71.6875,1308
6427,10,77,51.0,1169
4893,14,105,69.35714285714286,1318
225,22,105,75.81818181818181,1294
6170,14,75,47.285714285714285,1112
3354,20,105,75.35,1312
5895,10,67,44.0,1048
2485,23,104,70.34782608695652,1334
562,17,105,64.0,1232
3436,15,102,66.33333333333333,1383
6373,19,79,37.26315789473684,1334
6181,17,74,48.1764705882353,1291
1693,18,103,61.333333333333336,1356
1045,18,103,80.5,1175
3446,25,103,71.44,1230
4565,21,105,83.14285714285714,1375
954,15,102,65.0,1196
6862,12,77,34.0,1256
2735,20,97,63.3,936
6754,13,77,45.38461538461539,1181
4735,24,104,65.125,1273
6632,11,77,48.81818181818182,1270
1218,19,105,76.73684210526316,1034
5254,17,71,46.05882352941177,1349
5511,17,68,42.529411764705884,1237
6548,11,78,50.72727272727273,1071
1527,26,101,69.11538461538461,1348
3987,16,105,71.9375,1359
6798,12,60,38.666666666666664,1350
1300,16,102,67.75,1349
6737,17,75,45.35294117647059,1286
5699,13,75,44.46153846153846,1261
160,19,94,67.3157894736842,1362
4067,14,98,73.78571428571429,1192
5800,17,73,41.294117647058826,1201
956,15,96,71.53333333333333,1331
3791,26,104,60.92307692307692,1352
3234,10,102,71.9,1281
2869,21,105,75.95238095238095,1316
3777,23,101,62.43478260869565,1387
4433,18,100,78.5,1313
4973,18,97,67.11111111111111,1325
6015,22,67,34.5,1374
2961,18,95,68.11111111111111,1240
5980,12,78,54.0,994
2200,13,103,72.07692307692308,1207
98,21,95,73.61904761904762,1298
6695,11,78,38.27272727272727,1213
2557,15,101,73.93333333333334,1352
3183,22,104,72.36363636363636,1211
253,19,99,64.47368421052632,1381
3923,14,104,74.07142857142857,1066
4199,19,104,68.36842105263158,1327
1445,16,104,74.5625,1371
5539,7,52,37.857142857142854,1254
1648,15,105,72.73333333333333,1351
4682,25,104,75.32,1244
4723,25,100,63.68,1224
3991,16,93,63.1875,1353
1696,24,98,62.875,1177
3191,31,105,70.35483870967742,1254
6197,14,78,52.42857142857143,1339
6295,15,78,53.4,1272
4499,20,102,72.05,1174
1154,16,102,65.1875,948
2255,16,105,79.625,1329
1682,23,105,77.78260869565217,1061
3170,19,104,71.10526315789474,1359
2056,14,96,68.71428571428571,1109
4090,27,100,72.37037037037037,1129
6716,12,77,43.833333333333336,1256
3108,21,105,71.95238095238095,1336
4548,16,89,63.25,1335
3723,15,101,63.666666666666664,1314
6397,11,79,52.63636363636363,841
5423,15,72,55.0,1258
2049,18,95,69.61111111111111,1096
4976,15,93,69.26666666666667,1283
3643,20,105,79.9,1276
6793,13,77,41.46153846153846,1177
623,14,104,68.0,1321
6489,16,77,42.5,1266
6624,15,79,49.46666666666667,1217
5883,16,74,45.625,1147
262,19,98,71.42105263157895,1214
5730,12,78,47.083333333333336,1323
3369,14,100,65.71428571428571,1151
4061,11,85,62.18181818181818,1082
5534,9,71,41.22222222222222,717
6294,11,78,53.45454545454545,801
6065,11,79,31.818181818181817,1207
1802,26,104,68.92307692307692,1157
4736,20,103,70.4,1312
6873,12,70,41.833333333333336,1113
2385,11,101,81.81818181818181,1199
5759,10,77,45.1,1061
1959,23,103,71.3913043478261,1368
2976,19,105,70.89473684210526,1281
488,20,101,66.55,1352
1843,17,103,70.05882352941177,1306
1734,19,100,67.52631578947368,1278
2911,25,103,72.44,1288
3219,18,104,68.27777777777777,1064
146,22,95,66.27272727272727,1345
5630,14,76,47.142857142857146,1160
1986,21,91,64.71428571428571,1180
1369,15,96,60.4,1175
6546,18,70,42.833333333333336,1276
6051,8,76,53.75,973
2811,21,98,70.42857142857143,1130
659,19,104,70.36842105263158,1164
1794,27,105,71.66666666666667,1330
2511,22,102,69.95454545454545,1337
3397,18,104,66.55555555555556,1241
4282,29,103,72.13793103448276,1335
1147,17,102,73.23529411764706,1356
3272,21,100,71.9047619047619,1321
608,17,103,64.94117647058823,1123
6287,15,78,39.666666666666664,1171
3582,13,104,73.3076923076923,877
1930,14,98,66.85714285714286,1363
197,12,105,63.416666666666664,1332
2931,18,103,71.27777777777777,1175
2327,21,102,62.857142857142854,1173
4389,26,105,68.76923076923077,1311
766,23,105,77.17391304347827,1243
4496,16,103,67.75,1285
4218,17,104,68.17647058823529,1272
3255,14,105,71.42857142857143,1348
202,13,98,68.53846153846153,699
3510,19,102,69.21052631578948,1252
4931,25,99,68.08,1331
6390,19,72,45.68421052631579,1250
5535,14,70,37.57142857142857,1061
1733,27,105,67.74074074074075,1318
5791,18,75,49.94444444444444,1391
2777,21,103,65.42857142857143,1208
1707,20,103,66.9,1362
5172,19,77,47.36842105263158,1206
5249,13,64,35.38461538461539,1167
5757,9,64,41.111111111111114,1169
3474,20,105,75.25,1359
6528,11,74,46.72727272727273,1327
5855,14,69,48.785714285714285,1206
854,16,105,72.4375,1220
5685,14,76,52.214285714285715,1102
6363,12,79,50.416666666666664,1176
4737,16,98,62.8125,1304
4097,20,103,60.55,1158
2160,19,105,73.3157894736842,1331
698,16,104,72.8125,1272
6817,18,79,50.05555555555556,1383
2999,26,104,73.3076923076923,1296
3696,24,104,65.41666666666667,1320
1636,23,105,66.82608695652173,1273
3457,19,98,63.421052631578945,1284
3581,17,105,67.0,1350
1291,24,103,68.33333333333333,1090
4659,11,98,67.36363636363636,1015
6585,13,79,54.07692307692308,1139
5616,15,73,38.8,1247
1853,13,90,61.0,1168
5232,17,78,48.1764705882353,1083
3763,20,102,80.25,1311
3304,22,100,66.54545454545455,1331
6772,18,76,32.27777777777778,1252
5727,11,76,44.72727272727273,783
3743,24,105,69.16666666666667,1315
3445,15,102,71.4,1181
1998,19,104,67.3157894736842,1248
663,13,102,65.23076923076923,1242
4779,14,105,79.5,1246
5353,16,77,41.4375,1175
3748,23,104,70.82608695652173,1090
4413,22,104,74.0,1351
4744,23,105,66.0,1268
5530,14,74,40.92857142857143,1236
5575,13,79,39.30769230769231,1349
709,20,104,70.9,1154
1282,18,99,76.55555555555556,1306
5864,8,75,46.25,1145
5068,15,77,34.666666666666664,954
2675,22,103,70.81818181818181,1342
4029,29,105,68.62068965517241,1307
1306,15,96,63.4,1237
5496,10,77,45.2,1334
5504,14,72,47.142857142857146,1316
2237,20,105,74.15,1288
3302,10,101,75.3,1369
5592,13,76,39.15384615384615,1110
2038,16,100,71.8125,1302
1529,19,104,64.57894736842105,1218
1663,22,101,72.72727272727273,1334
5450,8,71,50.125,772
6801,12,71,50.083333333333336,1151
6826,17,79,43.35294117647059,1258
3627,25,98,72.72,1227
5739,13,77,54.46153846153846,1348
5147,13,78,53.23076923076923,1101
4891,22,101,66.22727272727273,1309
2693,35,104,70.08571428571429,1299
3060,18,95,66.38888888888889,1172
1597,13,105,72.0,1288
6700,11,79,39.54545454545455,1220
2729,20,93,59.65,1148
2625,15,105,74.06666666666666,1328
5915,17,76,48.0,1308
3157,20,103,67.8,1345
3314,21,102,66.14285714285714,1091
1722,24,102,72.79166666666667,1366
5279,15,73,44.0,991
6668,10,74,46.8,1297
1059,16,102,66.9375,1284
4636,21,98,67.38095238095238,1179
3242,23,104,71.34782608695652,1250
1678,19,103,78.73684210526316,1277
6374,12,73,42.083333333333336,1264
6628,7,79,41.42857142857143,764
1757,21,105,69.14285714285714,1198
6019,7,76,45.142857142857146,450
4191,19,103,68.3157894736842,1306
5116,10,79,50.5,855
563,28,105,75.85714285714286,1300
2790,16,104,70.375,1262
863,27,104,73.11111111111111,1283
1484,12,102,76.91666666666667,1243
5977,13,76,42.23076923076923,1244
5134,8,72,48.625,1005
206,22,104,76.95454545454545,1330
4488,17,96,66.29411764705883,1381
870,32,104,73.5625,1296
4493,18,104,73.27777777777777,1362
502,22,103,71.27272727272727,1350
1028,27,105,73.25925925925925,1290
3840,25,104,75.52,1247
2690,25,100,71.76,1365
5581,10,63,34.7,1217
5056,7,70,42.42857142857143,793
1570,29,105,70.51724137931035,1368
2773,28,105,76.03571428571429,1372
5991,11,73,44.27272727272727,1338
2731,18,104,76.27777777777777,1262
6242,13,76,42.53846153846154,1242
804,23,105,73.91304347826087,1353
5847,20,69,43.0,1242
3645,17,97,69.88235294117646,1297
2454,21,105,71.66666666666667,1352
4598,14,105,68.85714285714286,1121
3104,20,102,61.9,1184
4875,10,101,69.2,773
5959,10,77,43.9,1192
200,16,105,84.5625,1293
6278,7,63,29.857142857142858,1046
3099,21,105,78.0952380952381,1339
6184,16,76,40.0625,1206
2278,17,101,71.05882352941177,1312
3561,20,103,69.65,1363
5892,12,76,50.833333333333336,1336
4474,24,105,70.29166666666667,1347
6432,11,77,53.0,1043
4514,14,103,74.92857142857143,1287
5794,17,73,33.94117647058823,1344
391,27,104,71.37037037037037,1385
6736,14,77,44.142857142857146,1099
5618,14,77,44.57142857142857,1077
5258,17,75,45.588235294117645,1032
1495,13,90,60.23076923076923,1331
2695,20,105,76.1,1223
2027,23,105,72.73913043478261,1241
5248,13,74,41.92307692307692,1243
5463,19,78,44.63157894736842,1237
2568,13,105,79.6923076923077,1044
64,18,103,77.83333333333333,1353
3884,25,104,65.4,1355
2062,23,105,68.73913043478261,1336
5276,13,62,34.69230769230769,1250
492,28,105,69.64285714285714,1376
379,17,105,73.17647058823529,1298
6331,10,76,41.8,1086
4859,24,104,68.125,1171
6360,7,79,40.285714285714285,1297
3993,17,102,73.41176470588235,1175
4887,13,103,69.46153846153847,1157
1076,19,104,59.36842105263158,1338
878,18,105,70.88888888888889,1203
337,20,97,70.1,1338
6439,13,78,36.69230769230769,1111
1016,27,104,65.4074074074074,1358
1275,24,105,73.25,1194
3798,18,103,69.55555555555556,1249
4551,23,105,73.56521739130434,1204
3342,17,96,66.17647058823529,1209
4911,24,103,70.29166666666667,1296
6413,10,79,48.4,1022
995,14,103,74.78571428571429,1388
1981,21,100,65.85714285714286,1282
4297,19,104,72.15789473684211,1341
161,25,101,72.0,1272
5675,12,75,63.833333333333336,1248
6545,20,79,48.7,1355
4798,20,104,85.6,1386
1500,21,102,71.9047619047619,1311
3843,25,105,71.96,1240
5225,20,75,37.65,1294
2613,14,104,65.78571428571429,1325
3461,19,104,71.94736842105263,1274
1021,14,100,64.42857142857143,948
3073,13,100,67.38461538461539,1100
3943,23,104,71.47826086956522,1326
1585,16,94,66.25,1235
1955,22,102,65.9090909090909,1379
3152,18,101,73.16666666666667,1183
6349,13,73,45.69230769230769,1251
34,16,102,69.8125,1170
4014,25,98,66.16,1352
775,19,105,79.26315789473684,1234
2556,17,102,75.05882352941177,1153
1478,22,99,65.31818181818181,1331
5486,14,77,49.5,1236
6235,9,79,38.55555555555556,1259
1363,16,105,61.8125,1316
2612,18,102,68.61111111111111,1094
2824,21,104,70.0,1274
2041,18,105,73.94444444444444,1220
241,19,103,74.10526315789474,1043
2061,17,104,63.8235294117647,1321
2363,25,105,72.44,1306
600,21,97,67.19047619047619,1279
2435,21,96,72.9047619047619,1220
5393,15,76,46.6,1332
6310,11,76,36.27272727272727,1321
2888,20,100,68.45,974
6164,11,79,45.63636363636363,1022
646,20,100,66.85,1316
3890,11,94,74.0909090909091,1285
3556,23,104,73.82608695652173,1254
3202,12,105,81.5,1285
1528,18,105,72.0,1327
1267,16,101,76.5625,1348
1899,28,105,67.5,1303
4658,18,105,74.94444444444444,1059
3005,12,80,59.083333333333336,1281
2734,18,91,59.05555555555556,1382
189,19,97,65.78947368421052,1359
1806,24,104,72.54166666666667,1368
975,15,105,70.86666666666666,1343
2747,19,102,69.57894736842105,1289
2047,20,105,73.1,1333
2558,20,104,67.2,1337
1082,24,105,75.125,1263
474,20,104,72.05,1286
2904,24,103,69.70833333333333,1292
4843,14,99,65.92857142857143,1364
6396,17,78,45.411764705882355,1262
4117,11,100,60.81818181818182,1143
3385,21,103,79.52380952380952,1329
4555,20,103,66.65,1241
1184,25,101,75.04,1344
6420,7,66,45.42857142857143,1254
5051,11,74,48.09090909090909,1249
5311,15,70,40.6,1249
2433,20,105,68.4,1358
5611,10,78,50.5,972
2391,17,97,67.23529411764706,1313
769,13,105,69.38461538461539,983
1685,20,104,67.6,1154
130,13,104,72.53846153846153,1015
2919,18,105,79.77777777777777,1299
3171,20,100,66.95,1287
3444,16,91,57.75,1334
6231,11,77,52.81818181818182,982
5578,8,78,46.625,1121
4426,17,104,65.05882352941177,1301
5334,11,78,45.63636363636363,1353
466,16,101,70.3125,1292
6265,18,77,45.72222222222222,1022
5734,21,76,44.0,1158
3092,16,94,67.5625,1290
3772,19,103,60.63157894736842,1338
5191,18,79,53.94444444444444,1184
5226,11,61,44.90909090909091,1371
5390,18,78,45.166666666666664,1275
860,22,101,74.0909090909091,1306
